,Year,value,indicator,Country Code,Country Name,Region,Income Group,Lending Type
448,2019,62106.1008812827,NY.GDP.PCAP.PP.CD,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
449,2020,59237.6713435914,NY.GDP.PCAP.PP.CD,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
450,2015,26777.4703988142,NY.GDP.PCAP.PP.CD,HUN,Hungary,Europe & Central Asia,High income,Not classified
451,2016,27911.664839193,NY.GDP.PCAP.PP.CD,HUN,Hungary,Europe & Central Asia,High income,Not classified
452,2017,29465.1262413898,NY.GDP.PCAP.PP.CD,HUN,Hungary,Europe & Central Asia,High income,Not classified
453,2018,31831.9811391526,NY.GDP.PCAP.PP.CD,HUN,Hungary,Europe & Central Asia,High income,Not classified
454,2019,33956.8219158243,NY.GDP.PCAP.PP.CD,HUN,Hungary,Europe & Central Asia,High income,Not classified
455,2020,33084.0962334341,NY.GDP.PCAP.PP.CD,HUN,Hungary,Europe & Central Asia,High income,Not classified
456,2015,49201.0640964553,NY.GDP.PCAP.PP.CD,ISL,Iceland,Europe & Central Asia,High income,Not classified
457,2016,53480.3971946764,NY.GDP.PCAP.PP.CD,ISL,Iceland,Europe & Central Asia,High income,Not classified
458,2017,55638.4920591796,NY.GDP.PCAP.PP.CD,ISL,Iceland,Europe & Central Asia,High income,Not classified
459,2018,58317.4393384787,NY.GDP.PCAP.PP.CD,ISL,Iceland,Europe & Central Asia,High income,Not classified
460,2019,60132.7119255444,NY.GDP.PCAP.PP.CD,ISL,Iceland,Europe & Central Asia,High income,Not classified
461,2020,55224.6848020653,NY.GDP.PCAP.PP.CD,ISL,Iceland,Europe & Central Asia,High income,Not classified
462,2015,5464.859178008,NY.GDP.PCAP.PP.CD,IND,India,South Asia,Lower middle income,IBRD
463,2016,5839.8648167547,NY.GDP.PCAP.PP.CD,IND,India,South Asia,Lower middle income,IBRD
464,2017,6182.9221085747,NY.GDP.PCAP.PP.CD,IND,India,South Asia,Lower middle income,IBRD
465,2018,6675.3612941094,NY.GDP.PCAP.PP.CD,IND,India,South Asia,Lower middle income,IBRD
466,2019,6997.8639882409,NY.GDP.PCAP.PP.CD,IND,India,South Asia,Lower middle income,IBRD
467,2020,6454.3474132979,NY.GDP.PCAP.PP.CD,IND,India,South Asia,Lower middle income,IBRD
468,2015,10247.2063381531,NY.GDP.PCAP.PP.CD,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
469,2016,10494.4738000481,NY.GDP.PCAP.PP.CD,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
470,2017,10935.6317158256,NY.GDP.PCAP.PP.CD,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
471,2018,11644.7585390353,NY.GDP.PCAP.PP.CD,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
472,2019,12311.5032732923,NY.GDP.PCAP.PP.CD,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
473,2020,12073.4616158978,NY.GDP.PCAP.PP.CD,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
474,2015,13588.4688130805,NY.GDP.PCAP.PP.CD,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
475,2016,14011.5497101713,NY.GDP.PCAP.PP.CD,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
476,2017,14535.8735778483,NY.GDP.PCAP.PP.CD,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
477,2018,13795.3174673184,NY.GDP.PCAP.PP.CD,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
478,2019,12913.1628381469,NY.GDP.PCAP.PP.CD,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
479,2020,13116.0724752803,NY.GDP.PCAP.PP.CD,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
480,2015,9763.9040903102,NY.GDP.PCAP.PP.CD,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
481,2016,9428.6066207719,NY.GDP.PCAP.PP.CD,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
482,2017,10719.0122173577,NY.GDP.PCAP.PP.CD,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
483,2018,10594.6235773377,NY.GDP.PCAP.PP.CD,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
484,2019,11012.0510887131,NY.GDP.PCAP.PP.CD,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
485,2020,9763.5100774305,NY.GDP.PCAP.PP.CD,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
486,2015,69028.7727189836,NY.GDP.PCAP.PP.CD,IRL,Ireland,Europe & Central Asia,High income,Not classified
487,2016,71498.6010072841,NY.GDP.PCAP.PP.CD,IRL,Ireland,Europe & Central Asia,High income,Not classified
488,2017,77749.2019569363,NY.GDP.PCAP.PP.CD,IRL,Ireland,Europe & Central Asia,High income,Not classified
489,2018,84665.6062347313,NY.GDP.PCAP.PP.CD,IRL,Ireland,Europe & Central Asia,High income,Not classified
490,2019,89550.7266569961,NY.GDP.PCAP.PP.CD,IRL,Ireland,Europe & Central Asia,High income,Not classified
491,2020,95237.2412988405,NY.GDP.PCAP.PP.CD,IRL,Ireland,Europe & Central Asia,High income,Not classified
492,2015,35475.1772932563,NY.GDP.PCAP.PP.CD,ISR,Israel,Middle East & North Africa,High income,Not classified
493,2016,37794.8075415923,NY.GDP.PCAP.PP.CD,ISR,Israel,Middle East & North Africa,High income,Not classified
494,2017,38833.9734252986,NY.GDP.PCAP.PP.CD,ISR,Israel,Middle East & North Africa,High income,Not classified
495,2018,40343.0969507207,NY.GDP.PCAP.PP.CD,ISR,Israel,Middle East & North Africa,High income,Not classified
496,2019,41947.5899429783,NY.GDP.PCAP.PP.CD,ISR,Israel,Middle East & North Africa,High income,Not classified
497,2020,41854.9302192012,NY.GDP.PCAP.PP.CD,ISR,Israel,Middle East & North Africa,High income,Not classified
498,2015,36899.3852092463,NY.GDP.PCAP.PP.CD,ITA,Italy,Europe & Central Asia,High income,Not classified
499,2016,39926.9546628592,NY.GDP.PCAP.PP.CD,ITA,Italy,Europe & Central Asia,High income,Not classified
500,2017,41581.120790548,NY.GDP.PCAP.PP.CD,ITA,Italy,Europe & Central Asia,High income,Not classified
501,2018,43123.6057513919,NY.GDP.PCAP.PP.CD,ITA,Italy,Europe & Central Asia,High income,Not classified
502,2019,44850.9264658367,NY.GDP.PCAP.PP.CD,ITA,Italy,Europe & Central Asia,High income,Not classified
503,2020,41839.9910228994,NY.GDP.PCAP.PP.CD,ITA,Italy,Europe & Central Asia,High income,Not classified
504,2015,8792.0569569469,NY.GDP.PCAP.PP.CD,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
505,2016,9194.1567392958,NY.GDP.PCAP.PP.CD,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
506,2017,9600.1047458039,NY.GDP.PCAP.PP.CD,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
507,2018,9968.5944928208,NY.GDP.PCAP.PP.CD,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
508,2019,10190.4746507783,NY.GDP.PCAP.PP.CD,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
509,2020,9221.5933864148,NY.GDP.PCAP.PP.CD,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
510,2015,40898.80697396,NY.GDP.PCAP.PP.CD,JPN,Japan,East Asia & Pacific,High income,Not classified
511,2016,40623.0186579214,NY.GDP.PCAP.PP.CD,JPN,Japan,East Asia & Pacific,High income,Not classified
512,2017,41505.0824777862,NY.GDP.PCAP.PP.CD,JPN,Japan,East Asia & Pacific,High income,Not classified
513,2018,42386.3998113243,NY.GDP.PCAP.PP.CD,JPN,Japan,East Asia & Pacific,High income,Not classified
514,2019,42896.3310930192,NY.GDP.PCAP.PP.CD,JPN,Japan,East Asia & Pacific,High income,Not classified
515,2020,41053.4294490901,NY.GDP.PCAP.PP.CD,JPN,Japan,East Asia & Pacific,High income,Not classified
516,2015,9464.6822421637,NY.GDP.PCAP.PP.CD,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
517,2016,9445.9168629956,NY.GDP.PCAP.PP.CD,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
518,2017,10003.5749827297,NY.GDP.PCAP.PP.CD,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
519,2018,10253.8174501169,NY.GDP.PCAP.PP.CD,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
520,2019,10497.2979196497,NY.GDP.PCAP.PP.CD,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
521,2020,10355.6314084075,NY.GDP.PCAP.PP.CD,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
522,2015,23224.1178353573,NY.GDP.PCAP.PP.CD,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
523,2016,23818.8248260141,NY.GDP.PCAP.PP.CD,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
524,2017,24862.9661245889,NY.GDP.PCAP.PP.CD,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
525,2018,26157.6596496269,NY.GDP.PCAP.PP.CD,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
526,2019,27466.2206186576,NY.GDP.PCAP.PP.CD,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
527,2020,26728.5441539051,NY.GDP.PCAP.PP.CD,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
528,2015,3361.9771374971,NY.GDP.PCAP.PP.CD,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
529,2016,3635.2765151796,NY.GDP.PCAP.PP.CD,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
530,2017,4046.2347711175,NY.GDP.PCAP.PP.CD,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
531,2018,4304.7716356731,NY.GDP.PCAP.PP.CD,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
532,2019,4512.9818974701,NY.GDP.PCAP.PP.CD,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
533,2020,4452.2060629312,NY.GDP.PCAP.PP.CD,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
534,2015,2106.8653912525,NY.GDP.PCAP.PP.CD,KIR,Kiribati,East Asia & Pacific,Lower middle income,IDA
535,2016,2206.4372605558,NY.GDP.PCAP.PP.CD,KIR,Kiribati,East Asia & Pacific,Lower middle income,IDA
536,2017,2235.69498519,NY.GDP.PCAP.PP.CD,KIR,Kiribati,East Asia & Pacific,Lower middle income,IDA
537,2018,2308.1787682114,NY.GDP.PCAP.PP.CD,KIR,Kiribati,East Asia & Pacific,Lower middle income,IDA
538,2019,2366.1113595512,NY.GDP.PCAP.PP.CD,KIR,Kiribati,East Asia & Pacific,Lower middle income,IDA
539,2020,2417.7674873781,NY.GDP.PCAP.PP.CD,KIR,Kiribati,East Asia & Pacific,Lower middle income,IDA
540,2015,37902.4004037578,NY.GDP.PCAP.PP.CD,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
541,2016,39575.4542830031,NY.GDP.PCAP.PP.CD,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
542,2017,40957.4180587145,NY.GDP.PCAP.PP.CD,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
543,2018,42487.0419465669,NY.GDP.PCAP.PP.CD,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
544,2019,42727.9507570391,NY.GDP.PCAP.PP.CD,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
545,2020,43124.2946857302,NY.GDP.PCAP.PP.CD,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
546,2015,9575.7548799998,NY.GDP.PCAP.PP.CD,XKX,Kosovo,Europe & Central Asia,Upper middle income,IDA
547,2016,10062.1082638998,NY.GDP.PCAP.PP.CD,XKX,Kosovo,Europe & Central Asia,Upper middle income,IDA
548,2017,10530.4816647712,NY.GDP.PCAP.PP.CD,XKX,Kosovo,Europe & Central Asia,Upper middle income,IDA
549,2018,11156.6319517044,NY.GDP.PCAP.PP.CD,XKX,Kosovo,Europe & Central Asia,Upper middle income,IDA
550,2019,11971.6630215816,NY.GDP.PCAP.PP.CD,XKX,Kosovo,Europe & Central Asia,Upper middle income,IDA
551,2020,11367.8653814069,NY.GDP.PCAP.PP.CD,XKX,Kosovo,Europe & Central Asia,Upper middle income,IDA
552,2015,47230.6601329032,NY.GDP.PCAP.PP.CD,KWT,Kuwait,Middle East & North Africa,High income,Not classified
553,2016,44685.4974338707,NY.GDP.PCAP.PP.CD,KWT,Kuwait,Middle East & North Africa,High income,Not classified
554,2017,50855.5528597544,NY.GDP.PCAP.PP.CD,KWT,Kuwait,Middle East & North Africa,High income,Not classified
555,2018,51690.5688577367,NY.GDP.PCAP.PP.CD,KWT,Kuwait,Middle East & North Africa,High income,Not classified
556,2019,51962.0476983501,NY.GDP.PCAP.PP.CD,KWT,Kuwait,Middle East & North Africa,High income,Not classified
557,2015,4214.8295088619,NY.GDP.PCAP.PP.CD,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA
558,2016,4681.1747328425,NY.GDP.PCAP.PP.CD,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA
559,2017,5046.6915354909,NY.GDP.PCAP.PP.CD,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA
560,2018,5256.3979226367,NY.GDP.PCAP.PP.CD,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA
561,2019,5480.7426977145,NY.GDP.PCAP.PP.CD,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA
562,2020,4965.031919536,NY.GDP.PCAP.PP.CD,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA
563,2015,6168.4813024019,NY.GDP.PCAP.PP.CD,LAO,Lao PDR,East Asia & Pacific,Lower middle income,IDA
564,2016,6843.559583008,NY.GDP.PCAP.PP.CD,LAO,Lao PDR,East Asia & Pacific,Lower middle income,IDA
565,2017,7257.8121069874,NY.GDP.PCAP.PP.CD,LAO,Lao PDR,East Asia & Pacific,Lower middle income,IDA
566,2018,7775.1318764614,NY.GDP.PCAP.PP.CD,LAO,Lao PDR,East Asia & Pacific,Lower middle income,IDA
567,2019,8220.1788729593,NY.GDP.PCAP.PP.CD,LAO,Lao PDR,East Asia & Pacific,Lower middle income,IDA
568,2020,8234.4546093802,NY.GDP.PCAP.PP.CD,LAO,Lao PDR,East Asia & Pacific,Lower middle income,IDA
569,2015,24961.3546830558,NY.GDP.PCAP.PP.CD,LVA,Latvia,Europe & Central Asia,High income,Not classified
570,2016,26710.1028027328,NY.GDP.PCAP.PP.CD,LVA,Latvia,Europe & Central Asia,High income,Not classified
571,2017,28650.0077575999,NY.GDP.PCAP.PP.CD,LVA,Latvia,Europe & Central Asia,High income,Not classified
572,2018,30799.4284233858,NY.GDP.PCAP.PP.CD,LVA,Latvia,Europe & Central Asia,High income,Not classified
573,2019,32002.7567713817,NY.GDP.PCAP.PP.CD,LVA,Latvia,Europe & Central Asia,High income,Not classified
574,2020,32019.2223351007,NY.GDP.PCAP.PP.CD,LVA,Latvia,Europe & Central Asia,High income,Not classified
575,2015,15067.7676822194,NY.GDP.PCAP.PP.CD,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD
576,2016,15479.8204203785,NY.GDP.PCAP.PP.CD,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD
577,2017,15987.6543351696,NY.GDP.PCAP.PP.CD,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD
578,2018,15962.4214779735,NY.GDP.PCAP.PP.CD,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD
579,2019,15166.9797085934,NY.GDP.PCAP.PP.CD,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD
580,2020,12288.7586325818,NY.GDP.PCAP.PP.CD,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD
581,2015,3077.397834271,NY.GDP.PCAP.PP.CD,LSO,Lesotho,Sub-Saharan Africa ,Lower middle income,IDA
582,2016,2990.2837029212,NY.GDP.PCAP.PP.CD,LSO,Lesotho,Sub-Saharan Africa ,Lower middle income,IDA
583,2017,2668.2914252625,NY.GDP.PCAP.PP.CD,LSO,Lesotho,Sub-Saharan Africa ,Lower middle income,IDA
584,2018,2677.4363143369,NY.GDP.PCAP.PP.CD,LSO,Lesotho,Sub-Saharan Africa ,Lower middle income,IDA
585,2019,2693.1983726712,NY.GDP.PCAP.PP.CD,LSO,Lesotho,Sub-Saharan Africa ,Lower middle income,IDA
586,2020,2405.0965386546,NY.GDP.PCAP.PP.CD,LSO,Lesotho,Sub-Saharan Africa ,Lower middle income,IDA
587,2015,1292.0968070241,NY.GDP.PCAP.PP.CD,LBR,Liberia,Sub-Saharan Africa ,Low income,IDA
588,2016,1379.0556239543,NY.GDP.PCAP.PP.CD,LBR,Liberia,Sub-Saharan Africa ,Low income,IDA
589,2017,1515.6445397533,NY.GDP.PCAP.PP.CD,LBR,Liberia,Sub-Saharan Africa ,Low income,IDA
590,2018,1532.947589421,NY.GDP.PCAP.PP.CD,LBR,Liberia,Sub-Saharan Africa ,Low income,IDA
591,2019,1488.2014707701,NY.GDP.PCAP.PP.CD,LBR,Liberia,Sub-Saharan Africa ,Low income,IDA
592,2020,1428.1893121984,NY.GDP.PCAP.PP.CD,LBR,Liberia,Sub-Saharan Africa ,Low income,IDA
593,2015,12220.0234015984,NY.GDP.PCAP.PP.CD,LBY,Libya,Middle East & North Africa,Upper middle income,IBRD
594,2016,11108.7236834015,NY.GDP.PCAP.PP.CD,LBY,Libya,Middle East & North Africa,Upper middle income,IBRD
595,2017,13238.0005389502,NY.GDP.PCAP.PP.CD,LBY,Libya,Middle East & North Africa,Upper middle income,IBRD
596,2018,15378.5727636163,NY.GDP.PCAP.PP.CD,LBY,Libya,Middle East & North Africa,Upper middle income,IBRD
597,2019,15815.8769077968,NY.GDP.PCAP.PP.CD,LBY,Libya,Middle East & North Africa,Upper middle income,IBRD
598,2020,10846.943919144,NY.GDP.PCAP.PP.CD,LBY,Libya,Middle East & North Africa,Upper middle income,IBRD
599,2015,28834.4276801135,NY.GDP.PCAP.PP.CD,LTU,Lithuania,Europe & Central Asia,High income,Not classified
600,2016,30925.1708493589,NY.GDP.PCAP.PP.CD,LTU,Lithuania,Europe & Central Asia,High income,Not classified
601,2017,33761.871239796,NY.GDP.PCAP.PP.CD,LTU,Lithuania,Europe & Central Asia,High income,Not classified
602,2018,36346.3975289681,NY.GDP.PCAP.PP.CD,LTU,Lithuania,Europe & Central Asia,High income,Not classified
603,2019,38764.9977287477,NY.GDP.PCAP.PP.CD,LTU,Lithuania,Europe & Central Asia,High income,Not classified
604,2020,38734.7293153001,NY.GDP.PCAP.PP.CD,LTU,Lithuania,Europe & Central Asia,High income,Not classified
605,2015,103722.990846127,NY.GDP.PCAP.PP.CD,LUX,Luxembourg,Europe & Central Asia,High income,Not classified
606,2016,110660.866873981,NY.GDP.PCAP.PP.CD,LUX,Luxembourg,Europe & Central Asia,High income,Not classified
607,2017,112308.17379315,NY.GDP.PCAP.PP.CD,LUX,Luxembourg,Europe & Central Asia,High income,Not classified
608,2018,116644.848056492,NY.GDP.PCAP.PP.CD,LUX,Luxembourg,Europe & Central Asia,High income,Not classified
609,2019,120962.187770618,NY.GDP.PCAP.PP.CD,LUX,Luxembourg,Europe & Central Asia,High income,Not classified
610,2020,118359.526161843,NY.GDP.PCAP.PP.CD,LUX,Luxembourg,Europe & Central Asia,High income,Not classified
611,2015,116330.414350113,NY.GDP.PCAP.PP.CD,MAC,"Macao SAR, China",East Asia & Pacific,High income,Not classified
612,2016,114930.001072181,NY.GDP.PCAP.PP.CD,MAC,"Macao SAR, China",East Asia & Pacific,High income,Not classified
613,2017,126183.676088526,NY.GDP.PCAP.PP.CD,MAC,"Macao SAR, China",East Asia & Pacific,High income,Not classified
614,2018,135596.10531357,NY.GDP.PCAP.PP.CD,MAC,"Macao SAR, China",East Asia & Pacific,High income,Not classified
615,2019,132539.151376028,NY.GDP.PCAP.PP.CD,MAC,"Macao SAR, China",East Asia & Pacific,High income,Not classified
616,2020,57807.1625449957,NY.GDP.PCAP.PP.CD,MAC,"Macao SAR, China",East Asia & Pacific,High income,Not classified
617,2015,1546.837624366,NY.GDP.PCAP.PP.CD,MDG,Madagascar,Sub-Saharan Africa ,Low income,IDA
618,2016,1606.6675793879,NY.GDP.PCAP.PP.CD,MDG,Madagascar,Sub-Saharan Africa ,Low income,IDA
619,2017,1584.4244752605,NY.GDP.PCAP.PP.CD,MDG,Madagascar,Sub-Saharan Africa ,Low income,IDA
620,2018,1630.2784637033,NY.GDP.PCAP.PP.CD,MDG,Madagascar,Sub-Saharan Africa ,Low income,IDA
621,2019,1686.9799455398,NY.GDP.PCAP.PP.CD,MDG,Madagascar,Sub-Saharan Africa ,Low income,IDA
622,2020,1593.0712800929,NY.GDP.PCAP.PP.CD,MDG,Madagascar,Sub-Saharan Africa ,Low income,IDA
623,2015,1018.9351407652,NY.GDP.PCAP.PP.CD,MWI,Malawi,Sub-Saharan Africa ,Low income,IDA
624,2016,1025.0131021505,NY.GDP.PCAP.PP.CD,MWI,Malawi,Sub-Saharan Africa ,Low income,IDA
625,2017,1446.4730624671,NY.GDP.PCAP.PP.CD,MWI,Malawi,Sub-Saharan Africa ,Low income,IDA
626,2018,1506.3565753212,NY.GDP.PCAP.PP.CD,MWI,Malawi,Sub-Saharan Africa ,Low income,IDA
627,2019,1578.7176672666,NY.GDP.PCAP.PP.CD,MWI,Malawi,Sub-Saharan Africa ,Low income,IDA
628,2020,1568.4247950969,NY.GDP.PCAP.PP.CD,MWI,Malawi,Sub-Saharan Africa ,Low income,IDA
629,2015,24801.8884320151,NY.GDP.PCAP.PP.CD,MYS,Malaysia,East Asia & Pacific,Upper middle income,IBRD
630,2016,25546.1295181653,NY.GDP.PCAP.PP.CD,MYS,Malaysia,East Asia & Pacific,Upper middle income,IBRD
631,2017,26661.5074160333,NY.GDP.PCAP.PP.CD,MYS,Malaysia,East Asia & Pacific,Upper middle income,IBRD
632,2018,28219.8026138181,NY.GDP.PCAP.PP.CD,MYS,Malaysia,East Asia & Pacific,Upper middle income,IBRD
633,2019,29564.0082669859,NY.GDP.PCAP.PP.CD,MYS,Malaysia,East Asia & Pacific,Upper middle income,IBRD
634,2020,27886.861136052,NY.GDP.PCAP.PP.CD,MYS,Malaysia,East Asia & Pacific,Upper middle income,IBRD
635,2015,16768.8259801786,NY.GDP.PCAP.PP.CD,MDV,Maldives,South Asia,Upper middle income,IDA
636,2016,17411.2642571085,NY.GDP.PCAP.PP.CD,MDV,Maldives,South Asia,Upper middle income,IDA
637,2017,18058.5810797009,NY.GDP.PCAP.PP.CD,MDV,Maldives,South Asia,Upper middle income,IDA
638,2018,19246.8074838403,NY.GDP.PCAP.PP.CD,MDV,Maldives,South Asia,Upper middle income,IDA
639,2019,20357.009142014,NY.GDP.PCAP.PP.CD,MDV,Maldives,South Asia,Upper middle income,IDA
640,2020,13765.6361032946,NY.GDP.PCAP.PP.CD,MDV,Maldives,South Asia,Upper middle income,IDA
641,2015,2032.6558718801,NY.GDP.PCAP.PP.CD,MLI,Mali,Sub-Saharan Africa ,Low income,IDA
642,2016,2189.0066217116,NY.GDP.PCAP.PP.CD,MLI,Mali,Sub-Saharan Africa ,Low income,IDA
643,2017,2246.7974208448,NY.GDP.PCAP.PP.CD,MLI,Mali,Sub-Saharan Africa ,Low income,IDA
644,2018,2338.533676492,NY.GDP.PCAP.PP.CD,MLI,Mali,Sub-Saharan Africa ,Low income,IDA
645,2019,2420.1109064117,NY.GDP.PCAP.PP.CD,MLI,Mali,Sub-Saharan Africa ,Low income,IDA
646,2020,2338.5075436676,NY.GDP.PCAP.PP.CD,MLI,Mali,Sub-Saharan Africa ,Low income,IDA
647,2015,37455.0705857175,NY.GDP.PCAP.PP.CD,MLT,Malta,Middle East & North Africa,High income,Not classified
648,2016,39886.9498046529,NY.GDP.PCAP.PP.CD,MLT,Malta,Middle East & North Africa,High income,Not classified
649,2017,42644.0508459903,NY.GDP.PCAP.PP.CD,MLT,Malta,Middle East & North Africa,High income,Not classified
650,2018,44482.2396843652,NY.GDP.PCAP.PP.CD,MLT,Malta,Middle East & North Africa,High income,Not classified
651,2019,46766.7666801313,NY.GDP.PCAP.PP.CD,MLT,Malta,Middle East & North Africa,High income,Not classified
652,2020,42640.1161038759,NY.GDP.PCAP.PP.CD,MLT,Malta,Middle East & North Africa,High income,Not classified
653,2015,3483.3315181909,NY.GDP.PCAP.PP.CD,MHL,Marshall Islands,East Asia & Pacific,Upper middle income,IDA
654,2016,3538.9431554317,NY.GDP.PCAP.PP.CD,MHL,Marshall Islands,East Asia & Pacific,Upper middle income,IDA
655,2017,3706.2531579736,NY.GDP.PCAP.PP.CD,MHL,Marshall Islands,East Asia & Pacific,Upper middle income,IDA
656,2018,3898.0876258389,NY.GDP.PCAP.PP.CD,MHL,Marshall Islands,East Asia & Pacific,Upper middle income,IDA
657,2019,4199.4761403689,NY.GDP.PCAP.PP.CD,MHL,Marshall Islands,East Asia & Pacific,Upper middle income,IDA
658,2015,4200.152563267,NY.GDP.PCAP.PP.CD,MRT,Mauritania,Sub-Saharan Africa ,Lower middle income,IDA
659,2016,4700.1062623827,NY.GDP.PCAP.PP.CD,MRT,Mauritania,Sub-Saharan Africa ,Lower middle income,IDA
660,2017,5077.1859873559,NY.GDP.PCAP.PP.CD,MRT,Mauritania,Sub-Saharan Africa ,Lower middle income,IDA
661,2018,5163.499019211,NY.GDP.PCAP.PP.CD,MRT,Mauritania,Sub-Saharan Africa ,Lower middle income,IDA
662,2019,5416.8561142439,NY.GDP.PCAP.PP.CD,MRT,Mauritania,Sub-Saharan Africa ,Lower middle income,IDA
663,2020,5256.8745937644,NY.GDP.PCAP.PP.CD,MRT,Mauritania,Sub-Saharan Africa ,Lower middle income,IDA
664,2015,19229.8354887211,NY.GDP.PCAP.PP.CD,MUS,Mauritius,Sub-Saharan Africa ,Upper middle income,IBRD
665,2016,20701.2189720364,NY.GDP.PCAP.PP.CD,MUS,Mauritius,Sub-Saharan Africa ,Upper middle income,IBRD
666,2017,21415.1161096211,NY.GDP.PCAP.PP.CD,MUS,Mauritius,Sub-Saharan Africa ,Upper middle income,IBRD
667,2018,22741.3513191773,NY.GDP.PCAP.PP.CD,MUS,Mauritius,Sub-Saharan Africa ,Upper middle income,IBRD
668,2019,23837.4692377116,NY.GDP.PCAP.PP.CD,MUS,Mauritius,Sub-Saharan Africa ,Upper middle income,IBRD
669,2020,20538.6950914184,NY.GDP.PCAP.PP.CD,MUS,Mauritius,Sub-Saharan Africa ,Upper middle income,IBRD
670,2015,18301.5004690469,NY.GDP.PCAP.PP.CD,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
671,2016,19323.6658689896,NY.GDP.PCAP.PP.CD,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
672,2017,19721.2609759241,NY.GDP.PCAP.PP.CD,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
673,2018,20257.8260935189,NY.GDP.PCAP.PP.CD,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
674,2019,20447.8850679641,NY.GDP.PCAP.PP.CD,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
